,type,wg_size,attempt,wg_idx,true_val,exec_time,makespan,peak_resource_usage
4837,our,30,5,18,54,133.39154529571533,54,56
4838,basic,30,5,19,43,132.0814619064331,43,48
4839,our,30,5,19,43,133.9008297920227,43,48
4840,basic,30,5,20,72,127.81776285171509,72,52
4841,our,30,5,20,72,129.08915209770203,72,52
4842,basic,30,5,21,40,130.42192220687866,40,53
4843,our,30,5,21,40,131.94502925872803,40,54
4844,basic,30,5,22,57,130.18214535713196,57,47
4845,our,30,5,22,57,130.63477897644043,57,47
4846,basic,30,5,23,98,121.7863404750824,98,40
4847,our,30,5,23,98,124.07972812652588,98,40
4848,basic,30,5,24,53,125.88714694976807,53,56
4849,our,30,5,24,53,131.25529050827026,53,56
4850,basic,30,5,25,54,128.9027965068817,54,52
4851,our,30,5,25,54,129.43183636665344,54,52
4852,basic,30,5,26,48,130.51511096954346,48,56
4853,our,30,5,26,48,130.68350481987,48,56
4854,basic,30,5,27,54,128.75222492218018,54,53
4855,our,30,5,27,54,123.22495794296265,54,54
4856,basic,30,5,28,65,127.42914938926697,65,44
4857,our,30,5,28,65,128.66210317611694,65,47
4858,basic,30,5,29,59,119.72723340988159,59,52
4859,our,30,5,29,59,130.90533685684204,59,49
4860,basic,30,5,30,49,128.89627075195312,49,71
4861,our,30,5,30,49,130.01665329933167,49,71
4862,basic,30,5,31,60,129.2975721359253,60,58
4863,our,30,5,31,60,129.11052870750427,60,58
4864,basic,30,5,32,47,74.32688236236572,47,58
4865,our,30,5,32,47,72.88451147079468,47,58
4866,basic,30,5,33,57,71.79435586929321,57,74
4867,our,30,5,33,57,72.8077039718628,57,74
4868,basic,30,5,34,59,90.57127642631531,59,63
4869,our,30,5,34,59,73.56241130828857,59,63
4870,basic,30,5,35,45,73.58789849281311,45,70
4871,our,30,5,35,45,74.13953256607056,45,70
4872,basic,30,5,36,56,125.7519383430481,56,66
4873,our,30,5,36,56,128.19586300849915,56,66
4874,basic,30,5,37,55,127.90201330184937,55,70
4875,our,30,5,37,55,128.8459677696228,55,70
4876,basic,30,5,38,38,130.51046562194824,38,66
4877,our,30,5,38,38,130.7758584022522,38,66
4878,basic,30,5,39,48,127.83260083198547,48,56
4879,our,30,5,39,48,128.90567302703857,48,56
4880,basic,30,5,40,53,129.14264488220215,53,53
4881,our,30,5,40,53,131.4339463710785,53,53
4882,basic,30,5,41,82,128.85205602645874,83,48
4883,our,30,5,41,82,129.49840426445007,82,50
4884,basic,30,5,42,76,127.88931775093079,80,49
4885,our,30,5,42,76,127.62637972831726,80,50
4886,basic,30,5,43,63,131.4719696044922,63,52
4887,our,30,5,43,63,131.4722559452057,63,54
4888,basic,30,5,44,76,123.82851505279541,76,52
4889,our,30,5,44,76,127.24399280548096,79,53
4890,basic,30,5,45,64,131.0518147945404,64,57
4891,our,30,5,45,64,132.2253339290619,64,57
4892,basic,30,5,46,76,129.17625832557678,78,50
4893,our,30,5,46,76,130.17835783958435,76,47
4894,basic,30,5,47,67,130.97134447097778,67,54
4895,our,30,5,47,67,130.87419986724854,68,54
4896,basic,30,5,48,49,76.16523671150208,49,57
4897,our,30,5,48,49,75.02604603767395,50,57
4898,basic,30,5,49,70,73.6868531703949,70,47
4899,our,30,5,49,70,73.47385478019714,70,47
4900,basic,30,5,50,59,74.10569882392883,59,74
4901,our,30,5,50,59,74.02054619789124,59,73
4902,basic,30,5,51,51,74.82135558128357,51,67
4903,our,30,5,51,51,75.33563494682312,51,67
4904,basic,30,5,52,48,130.50903987884521,48,81
4905,our,30,5,52,48,131.06896996498108,48,80
4906,basic,30,5,53,42,133.42475008964539,42,83
4907,our,30,5,53,42,133.84375977516174,42,83
4908,basic,30,5,54,67,130.66456413269043,67,66
4909,our,30,5,54,67,131.5531668663025,67,64
4910,basic,30,5,55,37,131.90928721427917,37,81
4911,our,30,5,55,37,131.8796947002411,37,81
4912,basic,30,5,56,46,131.32885360717773,46,69
4913,our,30,5,56,46,131.17062211036682,46,70
4914,basic,30,5,57,39,134.76596355438232,39,81
4915,our,30,5,57,39,133.33060026168823,39,82
4916,basic,30,5,58,51,129.90349555015564,51,64
4917,our,30,5,58,51,129.1145031452179,51,63
4918,basic,30,5,59,61,130.68811869621277,61,73
4919,our,30,5,59,61,132.34810328483582,61,75
4920,basic,30,5,60,55,130.21821522712708,55,77
4921,our,30,5,60,55,130.57242345809937,55,74
4922,basic,30,5,61,42,131.8997848033905,42,95
4923,our,30,5,61,42,132.3986394405365,42,95
4924,basic,30,5,62,42,130.07938623428345,42,82
4925,our,30,5,62,42,131.50774955749512,42,78
4926,basic,30,5,63,44,131.6247878074646,44,84
4927,our,30,5,63,44,132.4935438632965,44,80
4928,basic,30,5,64,44,132.93126583099365,44,85
4929,our,30,5,64,44,132.4681098461151,44,82
4930,basic,30,5,65,35,99.2125415802002,35,99
4931,our,30,5,65,35,131.79841709136963,35,99
4932,basic,30,5,66,50,130.70262098312378,50,70
4933,our,30,5,66,50,130.3171989917755,50,70
4934,basic,30,5,67,44,131.3915717601776,44,69
4935,our,30,5,67,44,132.30914950370789,44,69
4936,basic,30,5,68,60,74.96847152709961,60,70
4937,our,30,5,68,60,72.6788079738617,60,70
4938,basic,30,5,69,49,73.69849610328674,49,84
4939,our,30,5,69,49,73.65980076789856,49,90
4940,basic,30,5,70,44,73.58037281036377,44,103
4941,our,30,5,70,44,73.59359073638916,44,103
4942,basic,30,5,71,51,73.16016006469727,51,120
4943,our,30,5,71,51,73.74049854278564,51,120
4944,basic,30,5,72,53,72.48503041267395,53,104
4945,our,30,5,72,53,72.07910704612732,53,104
4946,basic,30,5,73,48,71.50195217132568,48,97
4947,our,30,5,73,48,72.67648649215698,48,97
4948,basic,30,5,74,58,77.27590227127075,58,106
4949,our,30,5,74,58,128.48087620735168,58,106
4950,basic,30,5,75,47,128.84077739715576,47,109
4951,our,30,5,75,47,130.55393934249878,47,109
4952,basic,30,5,76,41,89.49697422981262,41,141
4953,our,30,5,76,41,73.64815211296082,41,141
4954,basic,30,5,77,51,73.53480911254883,51,89
4955,our,30,5,77,51,99.4408209323883,51,89
4956,basic,30,5,78,39,129.10359501838684,39,105
4957,our,30,5,78,39,131.9173514842987,39,105
4958,basic,30,5,79,67,127.15736651420593,67,92
4959,our,30,5,79,67,127.13928008079529,67,92
4960,basic,30,5,80,83,122.95619463920593,83,60
4961,our,30,5,80,83,129.25730681419373,83,59
4962,basic,30,5,81,92,123.90007638931274,94,51
4963,our,30,5,81,92,123.33984184265137,94,52
4964,basic,30,5,82,68,129.88698363304138,70,63
4965,our,30,5,82,68,130.42227506637573,73,63
4966,basic,30,5,83,71,130.22047567367554,72,59
4967,our,30,5,83,71,130.7388870716095,72,59
4968,basic,30,5,84,70,124.51255583763123,70,61
4969,our,30,5,84,70,125.72394561767578,70,61
4970,basic,30,5,85,59,127.91632628440857,59,57
4971,our,30,5,85,59,127.34496974945068,59,58
4972,basic,30,5,86,63,130.37104201316833,65,58
4973,our,30,5,86,63,128.72110986709595,65,58
4974,basic,30,5,87,91,127.79283452033997,92,58
4975,our,30,5,87,91,129.00450611114502,92,53
4976,basic,30,5,88,63,119.8987295627594,64,58
4977,our,30,5,88,63,128.42913484573364,64,58
4978,basic,30,5,89,88,129.15545129776,88,56
4979,our,30,5,89,88,129.8216199874878,88,56
4980,basic,30,5,90,42,133.67175030708313,42,103
4981,our,30,5,90,42,132.6796269416809,42,105
4982,basic,30,5,91,56,131.546284198761,57,87
4983,our,30,5,91,56,131.85716247558594,57,86
4984,basic,30,5,92,62,98.10271739959717,62,83
4985,our,30,5,92,62,73.68489837646484,63,82
4986,basic,30,5,93,58,74.03230023384094,59,85
4987,our,30,5,93,58,79.4088408946991,58,83
4988,basic,30,5,94,41,75.56721687316895,41,96
4989,our,30,5,94,41,76.2278687953949,41,99
4990,basic,30,5,95,44,74.9682559967041,44,92
4991,our,30,5,95,44,74.96415996551514,44,91
4992,basic,30,5,96,49,132.67675352096558,49,96
4993,our,30,5,96,49,133.5344500541687,49,95
4994,basic,30,5,97,54,131.94521498680115,54,83
4995,our,30,5,97,54,133.228910446167,55,84
4996,basic,30,5,98,49,130.11404657363892,49,99
4997,our,30,5,98,49,131.1584758758545,49,99
4998,basic,30,5,99,41,131.72286534309387,41,106
4999,our,30,5,99,41,134.3387644290924,41,103
5000,basic,30,5,100,54,73.00027561187744,54,83
5001,our,30,5,100,54,72.26216769218445,55,82
5002,basic,30,5,101,56,74.13186597824097,56,115
5003,our,30,5,101,56,74.4817008972168,56,115
5004,basic,30,5,102,81,71.35973262786865,81,100
5005,our,30,5,102,81,71.52892255783081,81,105
5006,basic,30,5,103,63,73.42033123970032,63,81
5007,our,30,5,103,63,73.2433717250824,63,79
5008,basic,30,5,104,49,79.39502215385437,49,79
5009,our,30,5,104,49,74.45068693161011,49,79
5010,basic,30,5,105,44,75.76682734489441,44,103
5011,our,30,5,105,44,82.51298189163208,44,110
5012,basic,30,5,106,36,75.35604119300842,36,128
5013,our,30,5,106,36,75.42297744750977,36,127
5014,basic,30,5,107,62,72.69671821594238,62,86
5015,our,30,5,107,62,73.02579665184021,62,89
5016,basic,30,5,108,67,125.04368138313293,67,92
5017,our,30,5,108,67,126.87564539909363,67,90
5018,basic,30,5,109,38,103.06560063362122,38,97
5019,our,30,5,109,38,74.30764889717102,38,96
5020,basic,30,5,110,47,72.2626850605011,47,126
5021,our,30,5,110,47,73.05564212799072,47,126
5022,basic,30,5,111,46,73.6716890335083,46,129
5023,our,30,5,111,46,73.02984952926636,46,129
5024,basic,30,5,112,37,130.12192749977112,37,146
5025,our,30,5,112,37,130.84546208381653,37,146
5026,basic,30,5,113,63,128.81039333343506,63,150
5027,our,30,5,113,63,129.9987359046936,63,150
5028,basic,30,5,114,47,129.50476622581482,47,176
5029,our,30,5,114,47,130.97119641304016,47,176
5030,basic,30,5,115,53,129.13595938682556,53,103
5031,our,30,5,115,53,128.7230405807495,53,103
5032,basic,30,5,116,55,126.53890943527222,55,142
5033,our,30,5,116,55,130.8931646347046,55,142
5034,basic,30,5,117,35,116.9536828994751,35,219
5035,our,30,5,117,35,75.63696885108948,35,219
5036,basic,30,5,118,52,73.98868036270142,52,136
5037,our,30,5,118,52,75.10736227035522,52,136
5038,basic,30,5,119,57,73.43407869338989,57,151
5039,our,30,5,119,57,74.20253133773804,57,151
5040,basic,30,5,120,58,129.32893776893616,61,72
5041,our,30,5,120,58,129.45153832435608,61,73
5042,basic,30,5,121,62,129.36228013038635,63,64
5043,our,30,5,121,62,130.19415998458862,63,65
5044,basic,30,5,122,76,128.43653440475464,78,64
5045,our,30,5,122,76,127.73393392562866,79,64
5046,basic,30,5,123,72,129.6204047203064,73,65
5047,our,30,5,123,72,131.3166880607605,73,66
5048,basic,30,5,124,67,131.49930095672607,69,72
5049,our,30,5,124,67,130.87258434295654,70,73
5050,basic,30,5,125,64,95.26820349693298,67,75
5051,our,30,5,125,64,132.08681631088257,65,74
5052,basic,30,5,126,77,128.36087584495544,82,66
5053,our,30,5,126,77,127.05380487442017,79,66
5054,basic,30,5,127,106,125.62178897857666,110,60
5055,our,30,5,127,106,126.3812689781189,110,58
5056,basic,30,5,128,71,73.25855445861816,71,66
5057,our,30,5,128,71,73.90572810173035,71,66
5058,basic,30,5,129,64,72.67060899734497,64,64
5059,our,30,5,129,64,72.98214888572693,66,66
5060,basic,30,5,130,50,72.80674982070923,50,94
5061,our,30,5,130,50,74.1435239315033,50,93
5062,basic,30,5,131,53,74.12349367141724,53,86
5063,our,30,5,131,53,74.04389333724976,53,86
5064,basic,30,5,132,58,74.69590616226196,59,99
5065,our,30,5,132,58,74.35842537879944,59,98
5066,basic,30,5,133,50,74.21547150611877,50,91
5067,our,30,5,133,50,74.85231828689575,50,92
5068,basic,30,5,134,52,105.08989810943604,53,106
5069,our,30,5,134,52,132.8270242214203,53,107
5070,basic,30,5,135,35,134.72944378852844,35,117
5071,our,30,5,135,35,133.8054904937744,35,117
5072,basic,30,5,136,50,73.92469263076782,50,101
5073,our,30,5,136,50,74.86045360565186,50,102
5074,basic,30,5,137,54,75.08873462677002,54,108
5075,our,30,5,137,54,75.48017764091492,54,102
5076,basic,30,5,138,46,74.98774480819702,47,92
5077,our,30,5,138,46,75.67974662780762,47,90
5078,basic,30,5,139,61,124.00630068778992,61,97
5079,our,30,5,139,61,130.82269597053528,61,97
5080,basic,30,5,140,46,74.52918648719788,46,127
5081,our,30,5,140,46,74.69310092926025,46,128
5082,basic,30,5,141,47,75.12466526031494,47,144
5083,our,30,5,141,47,75.29832148551941,47,143
5084,basic,30,5,142,48,75.30068635940552,48,112
5085,our,30,5,142,48,101.8425841331482,48,106
5086,basic,30,5,143,48,133.7275915145874,48,148
5087,our,30,5,143,48,134.63814640045166,48,151
5088,basic,30,5,144,58,74.04374670982361,58,102
5089,our,30,5,144,58,74.4582827091217,58,102
5090,basic,30,5,145,67,72.5080714225769,67,104
5091,our,30,5,145,67,73.4217619895935,67,104
5092,basic,30,5,146,47,73.24246382713318,47,112
5093,our,30,5,146,47,73.86048340797424,47,115
5094,basic,30,5,147,50,73.40698647499084,50,105
5095,our,30,5,147,50,73.851065158844,50,103
5096,basic,30,5,148,54,74.33545804023743,54,103
5097,our,30,5,148,54,74.25160765647888,54,104
5098,basic,30,5,149,65,72.35669827461243,65,103
5099,our,30,5,149,65,72.71734476089478,65,102
5100,basic,30,5,150,51,72.51416540145874,51,125
5101,our,30,5,150,51,72.39517331123352,51,125
5102,basic,30,5,151,48,73.19928741455078,48,162
5103,our,30,5,151,48,73.57619786262512,48,162
5104,basic,30,5,152,36,73.29220604896545,36,199
5105,our,30,5,152,36,73.7052104473114,36,199
5106,basic,30,5,153,47,72.83445882797241,47,164
5107,our,30,5,153,47,73.33951926231384,47,164
5108,basic,30,5,154,51,110.97179698944092,51,176
5109,our,30,5,154,51,130.9459981918335,51,176
5110,basic,30,5,155,51,129.34970378875732,51,169
5111,our,30,5,155,51,130.25412034988403,51,169
5112,basic,30,5,156,34,103.36331963539124,34,179
5113,our,30,5,156,34,121.7470371723175,34,179
5114,basic,30,5,157,44,74.89715337753296,44,185
5115,our,30,5,157,44,73.60585165023804,44,185
5116,basic,30,5,158,44,72.00346374511719,44,164
5117,our,30,5,158,44,73.60921454429626,44,164
5118,basic,30,5,159,51,73.19739818572998,51,157
5119,our,30,5,159,51,74.39501142501831,51,157
5120,basic,30,5,160,64,130.67263531684875,64,45
5121,our,30,5,160,64,130.9082841873169,64,45
5122,basic,30,5,161,68,128.8650722503662,68,39
5123,our,30,5,161,68,128.84367084503174,68,39
5124,basic,30,5,162,60,128.28038144111633,60,38
5125,our,30,5,162,60,95.10896134376526,60,38
5126,basic,30,5,163,49,73.52342653274536,49,41
5127,our,30,5,163,49,72.91867184638977,49,41
5128,basic,30,5,164,47,131.20817685127258,47,42
5129,our,30,5,164,47,131.104553937912,47,42
5130,basic,30,5,165,63,129.32743287086487,63,39
5131,our,30,5,165,63,129.93227219581604,63,39
5132,basic,30,5,166,57,101.15193772315979,57,39
5133,our,30,5,166,57,74.74583339691162,57,39
5134,basic,30,5,167,61,73.40663433074951,61,42
5135,our,30,5,167,61,74.04940128326416,61,42
5136,basic,30,5,168,48,73.5598955154419,48,41
5137,our,30,5,168,48,73.75233554840088,48,41
5138,basic,30,5,169,66,74.31097102165222,66,38
5139,our,30,5,169,66,74.16070103645325,66,38
5140,basic,30,5,170,53,73.76658606529236,53,45
5141,our,30,5,170,53,74.09745979309082,53,45
5142,basic,30,5,171,55,73.68574666976929,55,46
5143,our,30,5,171,55,74.1867926120758,55,46
5144,basic,30,5,172,56,129.28809714317322,56,40
5145,our,30,5,172,56,129.04923057556152,56,40
5146,basic,30,5,173,70,129.51589465141296,70,45
5147,our,30,5,173,70,128.98268032073975,70,45
5148,basic,30,5,174,52,130.85638165473938,52,52
5149,our,30,5,174,52,130.4890866279602,52,52
5150,basic,30,5,175,62,130.78427934646606,62,51
5151,our,30,5,175,62,131.9694037437439,62,51
5152,basic,30,5,176,48,132.1226363182068,48,42
5153,our,30,5,176,48,131.72176241874695,48,43
5154,basic,30,5,177,52,132.41189312934875,52,41
5155,our,30,5,177,52,134.20361042022705,52,41
5156,basic,30,5,178,47,132.485985994339,47,43
5157,our,30,5,178,47,132.7999143600464,47,43
5158,basic,30,5,179,49,131.52444529533386,49,46
5159,our,30,5,179,49,131.65921139717102,49,45
5160,basic,30,5,180,40,135.1726939678192,40,68
5161,our,30,5,180,40,134.29824948310852,40,67
5162,basic,30,5,181,58,132.45671463012695,58,49
5163,our,30,5,181,58,79.23251938819885,58,49
5164,basic,30,5,182,83,72.62429165840149,83,40
5165,our,30,5,182,83,73.62192606925964,83,40
5166,basic,30,5,183,39,75.92501544952393,39,50
5167,our,30,5,183,39,76.09468173980713,39,50
5168,basic,30,5,184,48,132.3617045879364,48,52
5169,our,30,5,184,48,133.7923333644867,48,51
5170,basic,30,5,185,49,130.86214566230774,49,52
5171,our,30,5,185,49,132.03142929077148,49,52
5172,basic,30,5,186,57,131.7793517112732,57,46
5173,our,30,5,186,57,130.6863796710968,57,46
5174,basic,30,5,187,55,132.0563883781433,55,53
5175,our,30,5,187,55,133.65033149719238,55,53
5176,basic,30,5,188,38,132.70173358917236,38,57
5177,our,30,5,188,38,131.93553376197815,38,57
5178,basic,30,5,189,47,128.7300100326538,47,45
5179,our,30,5,189,47,130.1190001964569,47,47
5180,basic,30,5,190,57,129.00190567970276,57,62
5181,our,30,5,190,57,130.033118724823,57,62
5182,basic,30,5,191,70,128.97544932365417,70,52
5183,our,30,5,191,70,128.51734590530396,70,52
5184,basic,30,5,192,49,131.19259691238403,49,78
5185,our,30,5,192,49,133.43203282356262,49,78
5186,basic,30,5,193,43,132.18399667739868,43,65
5187,our,30,5,193,43,132.2810080051422,43,65
5188,basic,30,5,194,61,127.56506133079529,61,49
5189,our,30,5,194,61,126.63117837905884,61,49
5190,basic,30,5,195,51,127.2952094078064,51,55
5191,our,30,5,195,51,127.95880889892578,51,55
5192,basic,30,5,196,42,131.24427914619446,42,61
5193,our,30,5,196,42,131.847243309021,42,61
5194,basic,30,5,197,51,130.21435475349426,51,73
5195,our,30,5,197,51,130.86429381370544,51,73
5196,basic,30,5,198,41,130.48091864585876,41,75
5197,our,30,5,198,41,131.22859406471252,41,75
5198,basic,30,5,199,37,130.24713611602783,37,66
5199,our,30,5,199,37,131.0895538330078,37,66
5200,basic,30,5,200,84,102.9851393699646,84,40
5201,our,30,5,200,84,124.53051686286926,84,40
5202,basic,30,5,201,59,127.98352456092834,59,48
5203,our,30,5,201,59,129.10667371749878,61,46
5204,basic,30,5,202,76,124.98542094230652,76,48
5205,our,30,5,202,76,125.53122401237488,76,48
5206,basic,30,5,203,70,128.63936066627502,70,47
5207,our,30,5,203,70,129.6717324256897,70,48
5208,basic,30,5,204,55,76.50417280197144,58,50
5209,our,30,5,204,55,73.36127805709839,55,49
5210,basic,30,5,205,76,72.30969381332397,77,49
5211,our,30,5,205,76,72.91826391220093,77,52
5212,basic,30,5,206,65,72.59720945358276,65,52
5213,our,30,5,206,65,100.92201566696167,67,52
5214,basic,30,5,207,62,128.654372215271,62,51
5215,our,30,5,207,62,128.81163787841797,62,51
5216,basic,30,5,208,69,130.02883625030518,69,51
5217,our,30,5,208,69,129.68556332588196,69,51
5218,basic,30,5,209,69,131.51178312301636,69,48
5219,our,30,5,209,69,132.20430207252502,69,48
5220,basic,30,5,210,42,133.834077835083,42,76
5221,our,30,5,210,42,134.3398404121399,42,76
5222,basic,30,5,211,45,131.14681720733643,45,72
5223,our,30,5,211,45,131.15398526191711,45,72
5224,basic,30,5,212,63,129.83940362930298,63,59
5225,our,30,5,212,63,130.15683555603027,63,59
5226,basic,30,5,213,42,134.72991228103638,42,79
5227,our,30,5,213,42,135.6113405227661,42,79
5228,basic,30,5,214,52,132.53285026550293,52,63
5229,our,30,5,214,52,132.27762699127197,52,63
5230,basic,30,5,215,52,133.94466829299927,52,68
5231,our,30,5,215,52,126.99822664260864,52,67
5232,basic,30,5,216,60,131.53824973106384,60,67
5233,our,30,5,216,60,131.42152857780457,60,66
5234,basic,30,5,217,55,133.97554063796997,55,70
5235,our,30,5,217,55,131.460063457489,55,70
5236,basic,30,5,218,76,125.29779410362244,76,60
5237,our,30,5,218,76,126.72647619247437,76,61
5238,basic,30,5,219,55,133.04152941703796,55,76
5239,our,30,5,219,55,133.95254945755005,55,78
5240,basic,30,5,220,63,82.07415223121643,63,73
5241,our,30,5,220,63,75.23091578483582,63,72
5242,basic,30,5,221,53,74.86751890182495,53,70
5243,our,30,5,221,53,74.41513514518738,53,74
5244,basic,30,5,222,46,75.80359244346619,46,76
5245,our,30,5,222,46,123.15805339813232,46,76
5246,basic,30,5,223,65,130.77987360954285,65,71
5247,our,30,5,223,65,130.37861704826355,65,72
5248,basic,30,5,224,52,130.2302541732788,52,78
5249,our,30,5,224,52,129.9657392501831,52,79
5250,basic,30,5,225,48,132.81799340248108,48,85
5251,our,30,5,225,48,132.33045077323914,48,85
5252,basic,30,5,226,60,130.61219382286072,60,61
5253,our,30,5,226,60,130.78137373924255,60,61
5254,basic,30,5,227,48,133.2144012451172,48,85
5255,our,30,5,227,48,132.98163843154907,48,84
5256,basic,30,5,228,63,129.62079334259033,63,78
5257,our,30,5,228,63,130.65004968643188,63,79
5258,basic,30,5,229,61,130.28273177146912,61,64
5259,our,30,5,229,61,129.83804893493652,61,64
5260,basic,30,5,230,53,131.17066383361816,53,92
5261,our,30,5,230,53,128.90781784057617,53,92
5262,basic,30,5,231,58,128.49460744857788,58,98
5263,our,30,5,231,58,128.95106530189514,58,98
5264,basic,30,5,232,69,128.97212147712708,69,93
5265,our,30,5,232,69,128.30412602424622,69,93
5266,basic,30,5,233,53,129.620454788208,53,108
5267,our,30,5,233,53,129.3752760887146,53,108
5268,basic,30,5,234,51,130.41533780097961,51,75
5269,our,30,5,234,51,130.5180697441101,51,75
5270,basic,30,5,235,56,130.29694604873657,56,98
5271,our,30,5,235,56,131.81911706924438,56,98
5272,basic,30,5,236,44,75.28608703613281,44,89
5273,our,30,5,236,44,72.17883610725403,44,89
5274,basic,30,5,237,38,74.06088614463806,38,119
5275,our,30,5,237,38,74.81824040412903,38,119
5276,basic,30,5,238,43,73.51176023483276,43,96
5277,our,30,5,238,43,107.55615568161011,43,96
5278,basic,30,5,239,53,129.30145478248596,53,99
5279,our,30,5,239,53,129.33262634277344,53,99
5280,basic,30,5,240,93,125.42979645729065,94,51
5281,our,30,5,240,93,126.0062792301178,94,50
5282,basic,30,5,241,75,126.28223466873169,77,51
5283,our,30,5,241,75,125.70657777786255,75,51
5284,basic,30,5,242,76,130.44696259498596,79,59
5285,our,30,5,242,76,132.93078708648682,76,61
5286,basic,30,5,243,81,129.72416496276855,81,52
5287,our,30,5,243,81,128.97128748893738,81,52
5288,basic,30,5,244,72,129.64536380767822,72,61
5289,our,30,5,244,72,129.94227862358093,72,59
5290,basic,30,5,245,58,129.82212591171265,61,64
5291,our,30,5,245,58,129.39979362487793,59,64
5292,basic,30,5,246,95,127.45245313644409,96,57
5293,our,30,5,246,95,126.31436061859131,96,57
5294,basic,30,5,247,69,130.425546169281,70,61
5295,our,30,5,247,69,129.92516708374023,69,61
5296,basic,30,5,248,84,126.59168124198914,88,50
5297,our,30,5,248,84,128.63737893104553,84,51
5298,basic,30,5,249,58,128.00785160064697,59,57
5299,our,30,5,249,58,129.74534249305725,59,58
5300,basic,30,5,250,59,130.35298609733582,59,66
5301,our,30,5,250,59,130.43428206443787,59,66
5302,basic,30,5,251,40,134.39923763275146,40,113
5303,our,30,5,251,40,135.0656247138977,40,110
5304,basic,30,5,252,58,130.9955599308014,58,75
5305,our,30,5,252,58,132.02693605422974,58,74
5306,basic,30,5,253,62,131.8048276901245,62,97
5307,our,30,5,253,62,132.832448720932,62,97
5308,basic,30,5,254,74,127.64595150947571,74,68
5309,our,30,5,254,74,128.64418148994446,74,68
5310,basic,30,5,255,53,130.41098475456238,54,88
5311,our,30,5,255,53,131.5191993713379,54,88
5312,basic,30,5,256,56,73.6117844581604,57,88
5313,our,30,5,256,56,74.77913212776184,56,85
5314,basic,30,5,257,66,73.55128502845764,66,77
5315,our,30,5,257,66,74.08958888053894,66,77
5316,basic,30,5,258,43,74.65326833724976,44,80
5317,our,30,5,258,43,74.27516460418701,43,80
5318,basic,30,5,259,49,74.92392754554749,49,92
5319,our,30,5,259,49,75.55407524108887,49,92
5320,basic,30,5,260,43,74.54267859458923,43,81
5321,our,30,5,260,43,74.52780985832214,43,82
5322,basic,30,5,261,58,74.21223592758179,58,102
5323,our,30,5,261,58,74.4491217136383,58,97
5324,basic,30,5,262,60,73.47354745864868,60,102
5325,our,30,5,262,60,73.73862290382385,60,109
5326,basic,30,5,263,64,71.67694783210754,64,73
5327,our,30,5,263,64,71.89428091049194,64,73
5328,basic,30,5,264,49,75.28912305831909,49,98
5329,our,30,5,264,49,75.90312051773071,49,97
5330,basic,30,5,265,59,74.50293612480164,59,89
5331,our,30,5,265,59,75.04619097709656,59,93
5332,basic,30,5,266,49,75.15186214447021,49,99
5333,our,30,5,266,49,75.50228953361511,49,98
5334,basic,30,5,267,66,73.79932999610901,66,86
5335,our,30,5,267,66,74.32168817520142,66,88
5336,basic,30,5,268,55,133.0503752231598,55,94
5337,our,30,5,268,55,132.3965721130371,55,94
5338,basic,30,5,269,62,130.03333139419556,62,114
5339,our,30,5,269,62,130.53836297988892,62,114
5340,basic,30,5,270,69,127.12070775032043,69,106
5341,our,30,5,270,69,128.46137523651123,69,106
5342,basic,30,5,271,57,129.577974319458,57,128
5343,our,30,5,271,57,130.3124806880951,57,128
5344,basic,30,5,272,40,129.54717779159546,40,100
5345,our,30,5,272,40,128.38770627975464,40,100
5346,basic,30,5,273,49,128.54387545585632,49,128
5347,our,30,5,273,49,130.45135831832886,49,128
5348,basic,30,5,274,73,126.0609495639801,73,112
5349,our,30,5,274,73,126.74816870689392,73,112
5350,basic,30,5,275,55,127.26548194885254,55,106
5351,our,30,5,275,55,128.09577989578247,55,106
5352,basic,30,5,276,48,131.50037717819214,48,137
5353,our,30,5,276,48,132.824401140213,48,137
5354,basic,30,5,277,53,129.58276081085205,53,124
5355,our,30,5,277,53,131.34909892082214,53,124
5356,basic,30,5,278,62,130.466166973114,62,114
5357,our,30,5,278,62,130.2334463596344,62,114
5358,basic,30,5,279,59,130.32617235183716,59,126
5359,our,30,5,279,59,130.19979047775269,59,126
5360,basic,30,5,280,85,73.3581063747406,87,62
5361,our,30,5,280,85,73.48706197738647,86,62
5362,basic,30,5,281,90,73.11582565307617,92,61
5363,our,30,5,281,90,73.97663569450378,91,62
5364,basic,30,5,282,78,72.38686275482178,78,63
5365,our,30,5,282,78,73.04601836204529,78,62
5366,basic,30,5,283,103,72.85556674003601,104,57
5367,our,30,5,283,103,73.97473883628845,104,57
5368,basic,30,5,284,98,126.98843312263489,99,61
5369,our,30,5,284,98,127.19931840896606,99,61
5370,basic,30,5,285,92,128.33932089805603,93,64
5371,our,30,5,285,92,127.87902736663818,92,64
5372,basic,30,5,286,73,128.7698905467987,73,64
5373,our,30,5,286,73,129.60366988182068,73,64
5374,basic,30,5,287,80,131.60977387428284,82,71
5375,our,30,5,287,80,130.84840941429138,81,71
5376,basic,30,5,288,97,72.44497108459473,101,59
5377,our,30,5,288,97,72.7649917602539,103,58
5378,basic,30,5,289,76,71.42831230163574,77,60
5379,our,30,5,289,76,72.11517977714539,77,60
5380,basic,30,5,290,47,76.36048603057861,47,91
5381,our,30,5,290,47,76.97116661071777,48,91
5382,basic,30,5,291,68,74.63439965248108,68,92
5383,our,30,5,291,68,74.20350813865662,68,92
5384,basic,30,5,292,55,73.46800637245178,55,85
