,type,wg_size,attempt,wg_idx,true_val,exec_time,makespan,peak_resource_usage
1130,basic,120,3,16,90,447.5328187942505,94,62
1131,our,120,3,16,90,298.2510597705841,94,62
1132,basic,120,3,17,83,297.58172845840454,85,63
1133,our,120,3,17,83,305.81892800331116,85,63
1134,basic,120,3,18,94,426.9850981235504,97,61
1135,our,120,3,18,94,509.7370414733887,96,61
1136,basic,120,3,19,96,544.016371011734,101,69
1137,our,120,3,19,96,520.3692154884338,98,69
1138,basic,120,3,20,80,515.4103057384491,82,79
1139,our,120,3,20,80,472.81733894348145,83,79
1140,basic,120,3,21,88,329.2400016784668,88,68
1141,our,120,3,21,88,392.5229618549347,88,69
1142,basic,120,3,22,100,453.63480710983276,100,83
1143,our,120,3,22,100,490.0665111541748,100,83
1144,basic,120,3,23,71,476.1885151863098,71,86
1145,our,120,3,23,71,320.6832993030548,71,86
1146,basic,120,3,24,84,463.14233803749084,85,82
1147,our,120,3,24,84,520.7680096626282,84,84
1148,basic,120,3,25,102,463.44261407852173,102,80
1149,our,120,3,25,102,391.22354102134705,102,81
1150,basic,120,3,26,93,444.99909138679504,93,77
1151,our,120,3,26,93,522.670551776886,93,77
1152,basic,120,3,27,77,354.21097207069397,77,74
1153,our,120,3,27,77,381.93250012397766,77,74
1154,basic,120,3,28,86,517.2373464107513,86,79
1155,our,120,3,28,86,522.7083880901337,86,79
1156,basic,120,3,29,103,513.530366897583,103,75
1157,our,120,3,29,103,522.308217048645,103,75
1158,basic,120,3,30,74,527.436247587204,74,89
1159,our,120,3,30,74,528.4099333286285,74,89
1160,basic,120,3,31,107,504.9424455165863,107,83
1161,our,120,3,31,107,510.9392395019531,107,83
1162,basic,120,3,32,95,443.632666349411,95,75
1163,our,120,3,32,95,425.8858103752136,95,75
1164,basic,120,3,33,75,418.1987373828888,75,85
1165,our,120,3,33,75,529.7608344554901,75,85
1166,basic,120,3,34,74,333.9279327392578,74,85
1167,our,120,3,34,74,454.341463804245,74,86
1168,basic,120,3,35,90,514.8407912254333,90,79
1169,our,120,3,35,90,472.65677785873413,90,81
1170,basic,120,3,36,81,518.7347574234009,81,93
1171,our,120,3,36,81,418.09615325927734,81,93
1172,basic,120,3,37,90,508.41597962379456,90,90
1173,our,120,3,37,90,527.7172889709473,90,91
1174,basic,120,3,38,79,459.55663657188416,79,82
1175,our,120,3,38,79,524.2828345298767,79,83
1176,basic,120,3,39,77,500.64875197410583,77,99
1177,our,120,3,39,77,468.9009928703308,77,99
1178,basic,120,3,40,92,501.61974120140076,92,95
1179,our,120,3,40,92,401.801265001297,92,95
1180,basic,120,3,41,80,517.5917251110077,80,106
1181,our,120,3,41,80,379.4960243701935,80,106
1182,basic,120,3,42,72,324.21359515190125,72,94
1183,our,120,3,42,72,342.13580989837646,72,92
1184,basic,120,3,43,97,290.02497482299805,97,97
1185,our,120,3,43,97,291.4378659725189,97,94
1186,basic,120,3,44,77,527.1388864517212,77,114
1187,our,120,3,44,77,537.3144192695618,77,114
1188,basic,120,3,45,88,526.5453186035156,88,98
1189,our,120,3,45,88,532.2513055801392,88,98
1190,basic,120,3,46,84,524.0245008468628,84,89
1191,our,120,3,46,84,531.4705018997192,84,89
1192,basic,120,3,47,78,527.04980301857,78,94
1193,our,120,3,47,78,532.7122266292572,78,96
1194,basic,120,3,48,106,511.05898904800415,106,89
1195,our,120,3,48,106,516.6782441139221,106,89
1196,basic,120,3,49,92,513.1187255382538,92,95
1197,our,120,3,49,92,523.3995065689087,92,95
1198,basic,120,3,50,144,515.4370872974396,162,60
1199,our,120,3,50,144,519.4814839363098,158,60
1200,basic,120,3,51,135,522.3483986854553,149,65
1201,our,120,3,51,135,486.5182077884674,147,65
1202,basic,120,3,52,135,521.3920257091522,143,67
1203,our,120,3,52,135,528.3485269546509,141,67
1204,basic,120,3,53,154,509.53558921813965,171,54
1205,our,120,3,53,154,513.9777939319611,167,54
1206,basic,120,3,54,125,521.810065984726,138,67
1207,our,120,3,54,125,528.4432365894318,138,67
1208,basic,120,3,55,155,515.3030321598053,174,61
1209,our,120,3,55,155,520.1425356864929,175,61
1210,basic,120,3,56,168,513.113988161087,178,60
1211,our,120,3,56,168,516.1020913124084,181,60
1212,basic,120,3,57,147,516.9056172370911,166,61
1213,our,120,3,57,147,521.3262825012207,166,61
1214,basic,120,3,58,161,515.6391780376434,179,64
1215,our,120,3,58,161,534.2326827049255,176,64
1216,basic,120,3,59,172,525.5769181251526,188,59
1217,our,120,3,59,172,528.1293351650238,189,59
1218,basic,120,3,60,102,525.1131179332733,110,93
1219,our,120,3,60,102,406.3194272518158,110,93
1220,basic,120,3,61,114,437.864403963089,122,77
1221,our,120,3,61,114,454.24008774757385,121,77
1222,basic,120,3,62,100,404.9669101238251,108,88
1223,our,120,3,62,100,331.6574409008026,106,88
1224,basic,120,3,63,112,292.36144638061523,121,79
1225,our,120,3,63,112,295.53945803642273,118,79
1226,basic,120,3,64,131,479.57888197898865,144,75
1227,our,120,3,64,131,533.3290338516235,144,75
1228,basic,120,3,65,124,490.9582664966583,135,75
1229,our,120,3,65,124,440.05675196647644,133,75
1230,basic,120,3,66,118,451.4611074924469,129,82
1231,our,120,3,66,118,378.69858717918396,126,82
1232,basic,120,3,67,97,430.5747871398926,103,79
1233,our,120,3,67,97,523.4528141021729,104,79
1234,basic,120,3,68,89,299.6811590194702,95,92
1235,our,120,3,68,89,495.64624190330505,96,92
1236,basic,120,3,69,118,417.60059094429016,124,80
1237,our,120,3,69,118,297.7638154029846,126,80
1238,basic,120,3,70,95,429.6191473007202,100,121
1239,our,120,3,70,95,354.3009214401245,96,122
1240,basic,120,3,71,103,529.4236960411072,112,104
1241,our,120,3,71,103,469.48298692703247,107,104
1242,basic,120,3,72,96,297.0521957874298,103,95
1243,our,120,3,72,96,452.3829336166382,102,95
1244,basic,120,3,73,94,422.98428988456726,101,97
1245,our,120,3,73,94,493.00735449790955,100,97
1246,basic,120,3,74,104,405.77247977256775,110,92
1247,our,120,3,74,104,531.6588144302368,110,92
1248,basic,120,3,75,85,437.4470989704132,90,104
1249,our,120,3,75,85,305.63934803009033,89,104
1250,basic,120,3,76,87,488.3339493274689,93,113
1251,our,120,3,76,87,477.58852314949036,92,113
1252,basic,120,3,77,87,501.41573214530945,91,113
1253,our,120,3,77,87,491.32194328308105,91,114
1254,basic,120,3,78,94,391.17663860321045,101,106
1255,our,120,3,78,94,297.79933762550354,100,106
1256,basic,120,3,79,93,308.915730714798,98,116
1257,our,120,3,79,93,542.7141764163971,98,116
1258,basic,120,3,80,88,497.13444900512695,88,122
1259,our,120,3,80,88,502.6540250778198,88,122
1260,basic,120,3,81,94,507.356929063797,94,130
1261,our,120,3,81,94,367.1262140274048,94,131
1262,basic,120,3,82,87,437.5049719810486,87,115
1263,our,120,3,82,87,538.0759081840515,87,115
1264,basic,120,3,83,87,521.5356483459473,91,116
1265,our,120,3,83,87,434.14616537094116,91,116
1266,basic,120,3,84,114,287.34181356430054,114,125
1267,our,120,3,84,114,368.15636587142944,114,125
1268,basic,120,3,85,98,370.67633271217346,101,122
1269,our,120,3,85,98,378.2010545730591,101,124
1270,basic,120,3,86,80,380.12132716178894,80,150
1271,our,120,3,86,80,477.0286316871643,80,150
1272,basic,120,3,87,80,524.7708933353424,82,146
1273,our,120,3,87,80,466.2465808391571,80,146
1274,basic,120,3,88,87,337.2541048526764,90,110
1275,our,120,3,88,87,351.9692804813385,88,110
1276,basic,120,3,89,84,480.9588613510132,84,129
1277,our,120,3,89,84,436.9016013145447,84,129
1278,basic,120,3,90,111,432.21175742149353,111,133
1279,our,120,3,90,111,522.5358345508575,111,134
1280,basic,120,3,91,91,489.57322669029236,91,165
1281,our,120,3,91,91,407.93338894844055,91,166
1282,basic,120,3,92,99,293.7012138366699,99,131
1283,our,120,3,92,99,345.7708332538605,99,132
1284,basic,120,3,93,95,408.17940163612366,95,125
1285,our,120,3,93,95,457.1611912250519,95,124
1286,basic,120,3,94,97,347.56984305381775,97,131
1287,our,120,3,94,97,539.0089111328125,97,131
1288,basic,120,3,95,92,374.7571895122528,92,156
1289,our,120,3,95,92,312.78577852249146,92,154
1290,basic,120,3,96,79,456.4318742752075,80,139
1291,our,120,3,96,79,340.60371494293213,79,139
1292,basic,120,3,97,114,411.4223449230194,114,109
1293,our,120,3,97,114,439.9517560005188,114,109
1294,basic,120,3,98,77,523.2151122093201,77,172
1295,our,120,3,98,77,301.9162254333496,77,174
1296,basic,120,3,99,66,297.719571352005,66,193
1297,our,120,3,99,66,314.45672702789307,66,193
1298,basic,120,3,100,173,300.48204708099365,188,73
1299,our,120,3,100,173,324.8750126361847,190,73
1300,basic,120,3,101,158,375.52660846710205,172,71
1301,our,120,3,101,158,307.3105466365814,174,71
1302,basic,120,3,102,203,295.6550946235657,224,66
1303,our,120,3,102,203,301.1050543785095,223,66
1304,basic,120,3,103,196,302.27560210227966,215,68
1305,our,120,3,103,196,311.10415863990784,216,68
1306,basic,120,3,104,211,516.6926355361938,230,68
1307,our,120,3,104,211,331.1432845592499,231,68
1308,basic,120,3,105,212,296.3909149169922,228,67
1309,our,120,3,105,212,503.4880402088165,229,67
1310,basic,120,3,106,163,522.7811176776886,180,71
1311,our,120,3,106,163,536.8194983005524,180,71
1312,basic,120,3,107,162,525.1589298248291,182,77
1313,our,120,3,107,162,538.3542437553406,173,77
1314,basic,120,3,108,173,516.2676198482513,191,77
1315,our,120,3,108,173,524.0792107582092,188,77
1316,basic,120,3,109,181,535.992757320404,198,73
1317,our,120,3,109,181,545.4518270492554,200,73
1318,basic,120,3,110,138,526.7824459075928,151,88
1319,our,120,3,110,138,532.0953109264374,151,88
1320,basic,120,3,111,117,527.49405169487,127,109
1321,our,120,3,111,117,497.80029368400574,127,110
1322,basic,120,3,112,136,513.3053698539734,147,98
1323,our,120,3,112,136,522.8993692398071,144,98
1324,basic,120,3,113,125,533.6055881977081,135,96
1325,our,120,3,113,125,536.5280497074127,134,96
1326,basic,120,3,114,162,526.215381860733,177,87
1327,our,120,3,114,162,537.8633975982666,178,87
1328,basic,120,3,115,121,533.6413083076477,134,107
1329,our,120,3,115,121,495.9189131259918,131,107
1330,basic,120,3,116,120,297.7614984512329,130,110
1331,our,120,3,116,120,472.5909614562988,128,110
1332,basic,120,3,117,119,343.0471737384796,130,113
1333,our,120,3,117,119,302.30536556243896,127,113
1334,basic,120,3,118,105,319.11860704421997,114,108
1335,our,120,3,118,105,480.3344736099243,112,108
1336,basic,120,3,119,143,306.59344124794006,152,103
1337,our,120,3,119,143,483.10688829421997,150,103
1338,basic,120,3,120,127,498.8049349784851,134,117
1339,our,120,3,120,127,533.0563731193542,134,117
1340,basic,120,3,121,89,535.3041973114014,92,155
1341,our,120,3,121,89,536.2061150074005,91,155
1342,basic,120,3,122,118,438.9362895488739,125,114
1343,our,120,3,122,118,528.6726112365723,125,114
1344,basic,120,3,123,112,537.9937298297882,120,125
1345,our,120,3,123,112,520.371659040451,119,125
1346,basic,120,3,124,91,528.1658630371094,97,148
1347,our,120,3,124,91,536.0426886081696,96,148
1348,basic,120,3,125,99,527.7641444206238,107,125
1349,our,120,3,125,99,339.1612079143524,105,125
1350,basic,120,3,126,109,299.75034165382385,116,129
1351,our,120,3,126,109,300.56726002693176,115,129
1352,basic,120,3,127,94,298.62496066093445,99,138
1353,our,120,3,127,94,432.41302704811096,99,138
1354,basic,120,3,128,85,504.0129098892212,91,146
1355,our,120,3,128,85,299.49938774108887,90,145
1356,basic,120,3,129,92,521.8645260334015,99,145
1357,our,120,3,129,92,310.83612537384033,99,145
1358,basic,120,3,130,85,298.74093985557556,89,181
1359,our,120,3,130,85,302.0652973651886,89,184
1360,basic,120,3,131,93,295.8631684780121,98,170
1361,our,120,3,131,93,297.07865738868713,98,170
1362,basic,120,3,132,88,295.722576379776,91,165
1363,our,120,3,132,88,299.5750370025635,89,166
1364,basic,120,3,133,88,302.91812229156494,93,151
1365,our,120,3,133,88,301.973171710968,93,151
1366,basic,120,3,134,97,297.17836332321167,104,126
1367,our,120,3,134,97,300.3497920036316,105,126
1368,basic,120,3,135,91,300.41955828666687,91,166
1369,our,120,3,135,91,302.02346324920654,91,166
1370,basic,120,3,136,91,523.4877507686615,93,172
1371,our,120,3,136,91,442.0112290382385,94,172
1372,basic,120,3,137,112,470.3602328300476,118,136
1373,our,120,3,137,112,505.6795449256897,117,136
1374,basic,120,3,138,101,538.877200126648,101,145
1375,our,120,3,138,101,531.105819940567,101,146
1376,basic,120,3,139,81,528.8695092201233,86,167
1377,our,120,3,139,81,404.4194176197052,86,166
1378,basic,120,3,140,81,495.15329575538635,81,217
1379,our,120,3,140,81,413.3187885284424,81,217
1380,basic,120,3,141,75,517.9523162841797,76,230
1381,our,120,3,141,75,504.6449041366577,75,229
1382,basic,120,3,142,87,533.4636566638947,88,170
1383,our,120,3,142,87,491.7727460861206,87,169
1384,basic,120,3,143,82,409.67710733413696,82,222
1385,our,120,3,143,82,511.6980516910553,82,223
1386,basic,120,3,144,87,496.42015075683594,87,224
1387,our,120,3,144,87,301.5857934951782,87,224
1388,basic,120,3,145,97,513.5912508964539,97,192
1389,our,120,3,145,97,433.135009765625,97,192
1390,basic,120,3,146,75,451.6604492664337,75,214
1391,our,120,3,146,75,531.5147089958191,75,215
1392,basic,120,3,147,126,403.39456963539124,126,207
1393,our,120,3,147,126,417.48327684402466,126,208
1394,basic,120,3,148,109,465.9985349178314,109,198
1395,our,120,3,148,109,465.33366322517395,109,199
1396,basic,120,3,149,91,525.9624145030975,91,198
1397,our,120,3,149,91,536.748779296875,91,201
1398,basic,120,3,150,196,521.8386821746826,217,81
1399,our,120,3,150,196,343.3687353134155,215,81
1400,basic,120,3,151,232,426.2671797275543,252,79
1401,our,120,3,151,232,452.57417726516724,252,79
1402,basic,120,3,152,234,427.2492923736572,261,80
1403,our,120,3,152,234,535.3378582000732,255,80
1404,basic,120,3,153,200,518.7969653606415,221,83
1405,our,120,3,153,200,425.84415674209595,221,83
1406,basic,120,3,154,200,296.4204559326172,215,83
1407,our,120,3,154,200,295.69018363952637,214,83
1408,basic,120,3,155,206,521.5790727138519,225,87
1409,our,120,3,155,206,308.4541118144989,223,87
1410,basic,120,3,156,186,426.5362982749939,205,88
1411,our,120,3,156,186,396.73835468292236,203,88
1412,basic,120,3,157,195,298.5946412086487,212,81
1413,our,120,3,157,195,377.6995575428009,211,81
1414,basic,120,3,158,205,381.7811703681946,223,82
1415,our,120,3,158,205,434.4117271900177,226,82
1416,basic,120,3,159,213,297.88062381744385,233,81
1417,our,120,3,159,213,465.2188217639923,232,81
1418,basic,120,3,160,140,295.950599193573,151,128
1419,our,120,3,160,140,387.9842412471771,150,128
1420,basic,120,3,161,123,534.7556200027466,131,137
1421,our,120,3,161,123,540.6170630455017,131,138
1422,basic,120,3,162,108,522.0392467975616,115,142
1423,our,120,3,162,108,529.6616888046265,115,142
1424,basic,120,3,163,120,536.9862604141235,128,141
1425,our,120,3,163,120,541.6725342273712,126,141
1426,basic,120,3,164,129,307.6981883049011,140,122
1427,our,120,3,164,129,512.345653295517,139,122
1428,basic,120,3,165,136,519.0672838687897,146,122
1429,our,120,3,165,136,481.62300395965576,143,122
1430,basic,120,3,166,146,355.43657088279724,157,122
1431,our,120,3,166,146,332.2514679431915,157,122
1432,basic,120,3,167,127,453.56848430633545,137,125
1433,our,120,3,167,127,506.2784626483917,134,124
1434,basic,120,3,168,134,456.3931176662445,145,116
1435,our,120,3,168,134,411.243848323822,145,116
1436,basic,120,3,169,134,511.0810077190399,144,134
1437,our,120,3,169,134,531.79749751091,143,134
1438,basic,120,3,170,138,522.0382986068726,144,146
1439,our,120,3,170,138,478.53525590896606,143,146
1440,basic,120,3,171,116,375.1726887226105,123,151
1441,our,120,3,171,116,406.2587637901306,121,151
1442,basic,120,3,172,101,500.94287872314453,105,177
1443,our,120,3,172,101,540.0865385532379,105,176
1444,basic,120,3,173,101,520.1426391601562,107,165
1445,our,120,3,173,101,527.693968296051,106,165
1446,basic,120,3,174,118,526.8792841434479,124,163
1447,our,120,3,174,118,527.360000371933,124,163
1448,basic,120,3,175,134,528.5714490413666,142,123
1449,our,120,3,175,134,530.4423463344574,142,123
1450,basic,120,3,176,118,468.2288165092468,123,143
1451,our,120,3,176,118,531.9371883869171,124,143
1452,basic,120,3,177,106,475.11965107917786,111,155
1453,our,120,3,177,106,327.342529296875,111,155
1454,basic,120,3,178,91,303.1806483268738,96,190
1455,our,120,3,178,91,375.5730586051941,96,190
1456,basic,120,3,179,98,498.459725856781,104,192
1457,our,120,3,179,98,459.3288812637329,101,192
1458,basic,120,3,180,88,360.75657963752747,88,231
1459,our,120,3,180,88,394.343896150589,88,231
1460,basic,120,3,181,83,326.31318068504333,87,228
1461,our,120,3,181,83,318.21074962615967,85,228
1462,basic,120,3,182,85,528.3695547580719,89,204
1463,our,120,3,182,85,511.73044443130493,88,205
1464,basic,120,4,0,105,461.84930396080017,108,48
1465,our,120,4,0,105,525.5343341827393,109,48
1466,basic,120,4,1,109,517.6220495700836,119,51
1467,our,120,4,1,109,523.5027701854706,117,51
1468,basic,120,4,2,125,518.5959086418152,128,54
1469,our,120,4,2,125,522.3216228485107,127,54
1470,basic,120,4,3,97,526.8158710002899,101,50
1471,our,120,4,3,97,526.9905917644501,102,50
1472,basic,120,4,4,112,497.64656496047974,114,52
1473,our,120,4,4,112,524.7383170127869,114,52
1474,basic,120,4,5,84,535.8040797710419,86,52
1475,our,120,4,5,84,527.5968420505524,85,52
1476,basic,120,4,6,117,335.4590742588043,124,48
1477,our,120,4,6,117,430.07786083221436,119,48
1478,basic,120,4,7,109,289.7077078819275,112,50
1479,our,120,4,7,109,294.99812054634094,112,50
1480,basic,120,4,8,112,511.00819993019104,117,51
1481,our,120,4,8,112,519.8946771621704,118,51
1482,basic,120,4,9,108,522.3107795715332,114,52
1483,our,120,4,9,108,526.212504863739,111,52
1484,basic,120,4,10,87,527.6734526157379,91,67
1485,our,120,4,10,87,532.6140515804291,89,67
1486,basic,120,4,11,75,536.5124092102051,78,65
1487,our,120,4,11,75,537.0675563812256,77,65
1488,basic,120,4,12,92,516.193683385849,95,68
1489,our,120,4,12,92,533.0426471233368,95,68
1490,basic,120,4,13,95,516.5594778060913,96,58
1491,our,120,4,13,95,520.8583507537842,97,58
1492,basic,120,4,14,103,516.8139088153839,106,59
1493,our,120,4,14,103,528.6817982196808,107,59
1494,basic,120,4,15,92,523.9884960651398,92,66
1495,our,120,4,15,92,533.0063488483429,93,66
1496,basic,120,4,16,90,319.7283387184143,90,62
1497,our,120,4,16,90,471.68853855133057,91,62
1498,basic,120,4,17,83,523.1148076057434,85,63
1499,our,120,4,17,83,528.7743566036224,85,63
1500,basic,120,4,18,94,522.1804256439209,97,61
1501,our,120,4,18,94,530.4759035110474,95,61
1502,basic,120,4,19,96,531.0393779277802,104,67
1503,our,120,4,19,96,541.8282783031464,98,69
1504,basic,120,4,20,80,436.4913139343262,83,80
1505,our,120,4,20,80,498.61478781700134,81,79
1506,basic,120,4,21,88,335.73759055137634,88,69
1507,our,120,4,21,88,292.5660066604614,88,69
1508,basic,120,4,22,100,296.7792763710022,100,83
1509,our,120,4,22,100,353.1097831726074,100,83
1510,basic,120,4,23,71,482.064715385437,74,85
1511,our,120,4,23,71,544.594836473465,71,86
1512,basic,120,4,24,84,508.042991399765,85,82
1513,our,120,4,24,84,520.8773729801178,84,84
1514,basic,120,4,25,102,515.0625367164612,102,81
1515,our,120,4,25,102,520.7773821353912,102,81
1516,basic,120,4,26,93,513.2814421653748,93,77
1517,our,120,4,26,93,523.1330378055573,93,77
1518,basic,120,4,27,77,529.5106246471405,77,74
1519,our,120,4,27,77,532.4700691699982,77,74
1520,basic,120,4,28,86,495.0764355659485,86,79
1521,our,120,4,28,86,521.0025882720947,86,79
1522,basic,120,4,29,103,387.7756567001343,103,75
1523,our,120,4,29,103,358.74887013435364,103,75
1524,basic,120,4,30,74,296.4579679965973,74,89
1525,our,120,4,30,74,412.16569471359253,74,89
1526,basic,120,4,31,107,454.3946430683136,107,84
1527,our,120,4,31,107,315.7775311470032,107,83
1528,basic,120,4,32,95,410.2031157016754,95,75
1529,our,120,4,32,95,505.72229290008545,95,75
1530,basic,120,4,33,75,412.1794672012329,75,84
1531,our,120,4,33,75,423.867604970932,75,85
1532,basic,120,4,34,74,528.3103547096252,74,86
1533,our,120,4,34,74,346.89380145072937,74,86
1534,basic,120,4,35,90,401.1839773654938,90,81
1535,our,120,4,35,90,466.60564970970154,90,81
1536,basic,120,4,36,81,394.12756538391113,81,93
1537,our,120,4,36,81,495.71160364151,81,92
1538,basic,120,4,37,90,511.9839651584625,90,90
1539,our,120,4,37,90,434.91778898239136,90,90
1540,basic,120,4,38,79,345.183721780777,79,82
1541,our,120,4,38,79,484.38468313217163,79,83
1542,basic,120,4,39,77,444.51100635528564,77,99
1543,our,120,4,39,77,458.94885540008545,77,99
1544,basic,120,4,40,92,368.5920295715332,92,95
1545,our,120,4,40,92,503.242800951004,92,93
1546,basic,120,4,41,80,522.8657009601593,80,107
1547,our,120,4,41,80,532.1478183269501,80,107
1548,basic,120,4,42,72,406.3928999900818,72,93
1549,our,120,4,42,72,299.858430147171,72,92
1550,basic,120,4,43,97,492.5666937828064,97,98
1551,our,120,4,43,97,526.375344991684,97,99
1552,basic,120,4,44,77,401.4017610549927,77,116
1553,our,120,4,44,77,527.5887773036957,77,114
1554,basic,120,4,45,88,443.1853172779083,88,96
1555,our,120,4,45,88,497.03254985809326,88,98
1556,basic,120,4,46,84,416.8439223766327,84,89
1557,our,120,4,46,84,453.80708169937134,84,89
1558,basic,120,4,47,78,422.50096368789673,78,96
1559,our,120,4,47,78,408.5744643211365,78,96
1560,basic,120,4,48,106,501.2189507484436,106,89
1561,our,120,4,48,106,290.68338418006897,106,87
1562,basic,120,4,49,92,320.4579973220825,92,95
1563,our,120,4,49,92,521.7953839302063,92,95
1564,basic,120,4,50,144,513.9208490848541,165,60
1565,our,120,4,50,144,449.8540551662445,161,60
1566,basic,120,4,51,135,518.6162569522858,148,65
1567,our,120,4,51,135,516.9497554302216,148,65
1568,basic,120,4,52,135,325.03517413139343,152,67
1569,our,120,4,52,135,449.5572123527527,145,67
1570,basic,120,4,53,154,500.6780118942261,167,54
1571,our,120,4,53,154,504.8100609779358,163,54
1572,basic,120,4,54,125,338.2463719844818,142,67
1573,our,120,4,54,125,394.6085684299469,139,67
1574,basic,120,4,55,155,489.91833996772766,174,61
1575,our,120,4,55,155,477.40056705474854,174,61
1576,basic,120,4,56,168,455.79808950424194,184,60
1577,our,120,4,56,168,513.2086162567139,182,60
1578,basic,120,4,57,147,417.5574953556061,167,61
1579,our,120,4,57,147,481.2283730506897,161,61
1580,basic,120,4,58,161,407.92578291893005,180,64
1581,our,120,4,58,161,473.1561086177826,174,64
1582,basic,120,4,59,172,373.3031418323517,192,59
1583,our,120,4,59,172,347.52451729774475,188,59
1584,basic,120,4,60,102,450.6037685871124,111,93
1585,our,120,4,60,102,379.02361249923706,109,93
1586,basic,120,4,61,114,294.8875951766968,121,77
1587,our,120,4,61,114,296.1753959655762,123,77
1588,basic,120,4,62,100,329.4754662513733,107,88
1589,our,120,4,62,100,490.6144049167633,104,88
1590,basic,120,4,63,112,494.64217042922974,121,79
1591,our,120,4,63,112,502.65846824645996,120,79
1592,basic,120,4,64,131,454.716783285141,143,75
1593,our,120,4,64,131,504.80904603004456,144,75
1594,basic,120,4,65,124,530.214851140976,134,75
1595,our,120,4,65,124,536.1418538093567,134,75
1596,basic,120,4,66,118,433.93544912338257,128,82
1597,our,120,4,66,118,376.2981779575348,126,82
1598,basic,120,4,67,97,454.180951833725,104,79
1599,our,120,4,67,97,408.2838637828827,104,79
1600,basic,120,4,68,89,393.157222032547,96,92
1601,our,120,4,68,89,371.0167398452759,96,92
1602,basic,120,4,69,118,295.51753330230713,127,80
1603,our,120,4,69,118,371.10895109176636,124,80
1604,basic,120,4,70,95,525.3953099250793,99,122
1605,our,120,4,70,95,535.8211245536804,96,122
1606,basic,120,4,71,103,439.8228425979614,111,104
1607,our,120,4,71,103,400.38622665405273,108,104
1608,basic,120,4,72,96,424.5148527622223,101,95
1609,our,120,4,72,96,442.5048677921295,102,95
1610,basic,120,4,73,94,523.9712591171265,101,97
1611,our,120,4,73,94,527.5505316257477,101,97
1612,basic,120,4,74,104,519.6788415908813,110,92
1613,our,120,4,74,104,527.5428428649902,110,92
1614,basic,120,4,75,85,530.5146200656891,92,104
1615,our,120,4,75,85,537.778035402298,90,104
1616,basic,120,4,76,87,475.3219609260559,93,113
1617,our,120,4,76,87,414.53176736831665,93,113
1618,basic,120,4,77,87,418.77691888809204,90,114
1619,our,120,4,77,87,483.861615896225,90,114
1620,basic,120,4,78,94,437.75900626182556,101,106
1621,our,120,4,78,94,483.06739234924316,101,106
1622,basic,120,4,79,93,382.7217900753021,98,116
1623,our,120,4,79,93,306.39450335502625,98,116
1624,basic,120,4,80,88,462.88452434539795,89,121
1625,our,120,4,80,88,426.3090088367462,88,122
1626,basic,120,4,81,94,527.5345003604889,94,131
1627,our,120,4,81,94,451.9512424468994,94,131
1628,basic,120,4,82,87,489.8587951660156,87,115
1629,our,120,4,82,87,351.0461485385895,87,115
1630,basic,120,4,83,87,466.8230793476105,90,116
1631,our,120,4,83,87,426.0449960231781,90,116
1632,basic,120,4,84,114,504.14144945144653,114,126
1633,our,120,4,84,114,506.9169158935547,114,126
1634,basic,120,4,85,98,529.7804245948792,101,124
1635,our,120,4,85,98,529.5376415252686,101,124
1636,basic,120,4,86,80,362.0274815559387,80,150
1637,our,120,4,86,80,357.8688340187073,80,150
1638,basic,120,4,87,80,300.3536057472229,81,146
1639,our,120,4,87,80,304.58147954940796,80,146
1640,basic,120,4,88,87,498.0056083202362,89,110
1641,our,120,4,88,87,541.4776194095612,88,110
1642,basic,120,4,89,84,532.930988073349,84,129
1643,our,120,4,89,84,314.2611665725708,84,129
1644,basic,120,4,90,111,291.88593006134033,111,134
1645,our,120,4,90,111,298.82051610946655,111,134
1646,basic,120,4,91,91,471.4925436973572,91,166
1647,our,120,4,91,91,493.7767345905304,91,166
1648,basic,120,4,92,99,374.72606205940247,99,132
1649,our,120,4,92,99,510.7702124118805,99,131
1650,basic,120,4,93,95,394.76026010513306,95,124
1651,our,120,4,93,95,304.16501784324646,95,124
1652,basic,120,4,94,97,422.6666057109833,97,131
1653,our,120,4,94,97,515.3885996341705,97,131
1654,basic,120,4,95,92,459.0177412033081,92,155
1655,our,120,4,95,92,486.6167140007019,92,156
1656,basic,120,4,96,79,539.0063021183014,79,139
1657,our,120,4,96,79,541.749359369278,79,139
1658,basic,120,4,97,114,528.4514510631561,114,108
1659,our,120,4,97,114,532.3471624851227,114,109
1660,basic,120,4,98,77,528.2455930709839,77,173
1661,our,120,4,98,77,539.5020761489868,77,174
1662,basic,120,4,99,66,534.6593627929688,66,193
1663,our,120,4,99,66,500.4356298446655,66,193
1664,basic,120,4,100,173,425.5859286785126,188,73
1665,our,120,4,100,173,332.3485245704651,188,73
1666,basic,120,4,101,158,299.23964262008667,170,71
1667,our,120,4,101,158,304.28972005844116,171,71
1668,basic,120,4,102,203,292.7914505004883,227,66
1669,our,120,4,102,203,297.90460109710693,224,66
1670,basic,120,4,103,196,341.0441255569458,221,68
1671,our,120,4,103,196,343.2151200771332,216,68
1672,basic,120,4,104,211,520.6515378952026,231,68
1673,our,120,4,104,211,469.48570466041565,232,68
1674,basic,120,4,105,212,520.1618592739105,235,67
1675,our,120,4,105,212,426.4903190135956,233,67
1676,basic,120,4,106,163,452.3714804649353,182,71
1677,our,120,4,106,163,414.28247809410095,177,71
1678,basic,120,4,107,162,448.42395091056824,178,77
