,type,wg_size,attempt,wg_idx,true_val,exec_time,makespan,peak_resource_usage
4566,basic,60,5,238,80,135.0250768661499,80,124
4567,our,60,5,238,80,137.5844693183899,80,124
4568,basic,60,5,239,66,137.06874203681946,66,131
4569,our,60,5,239,66,138.17791318893433,66,131
4570,basic,60,5,240,114,242.94720363616943,123,63
4571,our,60,5,240,114,244.37037181854248,118,63
4572,basic,60,5,241,98,250.79590773582458,105,78
4573,our,60,5,241,98,252.82544493675232,105,78
4574,basic,60,5,242,113,249.18752217292786,118,69
4575,our,60,5,242,113,251.7546648979187,119,69
4576,basic,60,5,243,108,246.44086837768555,113,68
4577,our,60,5,243,108,248.8236222267151,116,68
4578,basic,60,5,244,98,246.11855816841125,103,69
4579,our,60,5,244,98,249.07438588142395,102,69
4580,basic,60,5,245,112,247.88502192497253,116,71
4581,our,60,5,245,112,248.73665690422058,117,71
4582,basic,60,5,246,90,247.57399654388428,94,70
4583,our,60,5,246,90,247.64706778526306,96,70
4584,basic,60,5,247,99,252.29038786888123,107,73
4585,our,60,5,247,99,252.36417317390442,105,73
4586,basic,60,5,248,99,244.9663372039795,102,64
4587,our,60,5,248,99,246.8791995048523,104,64
4588,basic,60,5,249,108,246.03489184379578,113,74
4589,our,60,5,249,108,247.71292805671692,112,74
4590,basic,60,5,250,80,249.85348534584045,80,114
4591,our,60,5,250,80,251.44170951843262,80,114
4592,basic,60,5,251,66,249.6597990989685,67,101
4593,our,60,5,251,66,255.87170433998108,67,101
4594,basic,60,5,252,76,252.3591766357422,77,111
4595,our,60,5,252,76,254.44572949409485,78,109
4596,basic,60,5,253,67,253.09629344940186,68,110
4597,our,60,5,253,67,251.43630862236023,68,110
4598,basic,60,5,254,61,259.01518726348877,61,126
4599,our,60,5,254,61,260.7407422065735,61,126
4600,basic,60,5,255,74,256.286248922348,76,115
4601,our,60,5,255,74,259.460417509079,76,116
4602,basic,60,5,256,72,138.9503529071808,72,111
4603,our,60,5,256,72,140.1282660961151,72,110
4604,basic,60,5,257,89,136.8978328704834,89,112
4605,our,60,5,257,89,138.66304850578308,89,112
4606,basic,60,5,258,65,141.86735200881958,66,134
4607,our,60,5,258,65,142.83972716331482,67,134
4608,basic,60,5,259,85,137.2714719772339,85,120
4609,our,60,5,259,85,138.09422373771667,85,116
4610,basic,60,5,260,96,135.98304438591003,96,113
4611,our,60,5,260,96,137.55984663963318,96,115
4612,basic,60,5,261,74,137.2206482887268,74,115
4613,our,60,5,261,74,137.189035654068,74,115
4614,basic,60,5,262,76,137.94686007499695,76,120
4615,our,60,5,262,76,139.78081130981445,76,119
4616,basic,60,5,263,60,141.64908838272095,60,156
4617,our,60,5,263,60,142.41316056251526,60,156
4618,basic,60,5,264,78,243.74231696128845,78,134
4619,our,60,5,264,78,248.68789219856262,78,136
4620,basic,60,5,265,64,248.08092379570007,64,153
4621,our,60,5,265,64,253.04248023033142,64,155
4622,basic,60,5,266,83,242.79032731056213,83,144
4623,our,60,5,266,83,244.90510034561157,83,145
4624,basic,60,5,267,88,242.52671837806702,88,127
4625,our,60,5,267,88,246.67147064208984,88,127
4626,basic,60,5,268,76,242.1787610054016,76,146
4627,our,60,5,268,76,247.96968269348145,76,144
4628,basic,60,5,269,57,249.4158751964569,57,172
4629,our,60,5,269,57,251.82220458984375,57,158
4630,basic,60,5,270,92,239.27887082099915,92,161
4631,our,60,5,270,92,240.83896470069885,92,161
4632,basic,60,5,271,64,242.68229913711548,64,182
4633,our,60,5,271,64,246.86953902244568,64,182
4634,basic,60,5,272,72,246.2506468296051,72,166
4635,our,60,5,272,72,247.7570526599884,72,166
4636,basic,60,5,273,84,245.29457664489746,84,166
4637,our,60,5,273,84,247.51138854026794,84,166
4638,basic,60,5,274,71,246.908931016922,71,220
4639,our,60,5,274,71,251.90214276313782,71,220
4640,basic,60,5,275,89,244.6477873325348,89,163
4641,our,60,5,275,89,246.10717010498047,89,163
4642,basic,60,5,276,75,243.97967886924744,75,230
4643,our,60,5,276,75,247.36726760864258,75,230
4644,basic,60,5,277,62,243.67265796661377,62,160
4645,our,60,5,277,62,248.4325098991394,62,160
4646,basic,60,5,278,74,245.60931539535522,74,188
4647,our,60,5,278,74,246.9772801399231,74,188
4648,basic,60,5,279,74,246.80274605751038,74,235
4649,our,60,5,279,74,252.2551293373108,74,235
4650,basic,60,5,280,103,251.26958107948303,106,79
4651,our,60,5,280,103,250.5409460067749,108,79
4652,basic,60,5,281,133,242.40357375144958,137,68
4653,our,60,5,281,133,246.8009147644043,137,68
4654,basic,60,5,282,121,244.90297293663025,130,80
4655,our,60,5,282,121,249.02454590797424,129,80
4656,basic,60,5,283,134,248.75687432289124,139,73
4657,our,60,5,283,134,249.92810082435608,136,73
4658,basic,60,5,284,110,248.00358057022095,116,80
4659,our,60,5,284,110,250.98404216766357,115,80
4660,basic,60,5,285,154,241.00547122955322,161,75
4661,our,60,5,285,154,242.48538398742676,163,75
4662,basic,60,5,286,123,244.96269845962524,128,74
4663,our,60,5,286,123,246.46292304992676,127,74
4664,basic,60,5,287,103,251.47096347808838,107,90
4665,our,60,5,287,103,252.4022228717804,106,90
4666,basic,60,5,288,112,139.3383719921112,119,75
4667,our,60,5,288,112,139.8636200428009,116,75
4668,basic,60,5,289,119,141.40847611427307,126,81
4669,our,60,5,289,119,143.31043529510498,124,81
4670,basic,60,5,290,70,142.6592674255371,72,136
4671,our,60,5,290,70,144.17910623550415,70,134
4672,basic,60,5,291,70,144.20811676979065,71,125
4673,our,60,5,291,70,178.17627906799316,71,125
4674,basic,60,5,292,82,138.30179357528687,85,132
4675,our,60,5,292,82,140.18130135536194,84,132
4676,basic,60,5,293,76,137.00776743888855,76,156
4677,our,60,5,293,76,139.5778250694275,76,156
4678,basic,60,5,294,76,138.3001389503479,78,146
4679,our,60,5,294,76,139.31060910224915,77,146
4680,basic,60,5,295,68,145.8195230960846,68,149
4681,our,60,5,295,68,250.77637720108032,68,149
4682,basic,60,5,296,86,139.7772672176361,88,125
4683,our,60,5,296,86,138.8668658733368,89,124
4684,basic,60,5,297,63,139.34402084350586,65,159
4685,our,60,5,297,63,141.7098319530487,63,158
4686,basic,60,5,298,98,141.0250597000122,98,118
4687,our,60,5,298,98,141.6125705242157,98,118
4688,basic,60,5,299,86,139.39733910560608,88,125
4689,our,60,5,299,86,142.1617136001587,88,126
4690,basic,60,5,300,65,137.53899312019348,65,197
4691,our,60,5,300,65,138.8728597164154,65,195
4692,basic,60,5,301,74,137.38887453079224,74,171
4693,our,60,5,301,74,137.35826659202576,74,170
4694,basic,60,5,302,66,139.7076542377472,66,179
4695,our,60,5,302,66,141.70121383666992,66,179
4696,basic,60,5,303,68,140.17038369178772,68,147
4697,our,60,5,303,68,141.31671929359436,68,150
4698,basic,60,5,304,72,137.46973419189453,72,202
4699,our,60,5,304,72,140.1361768245697,72,204
4700,basic,60,5,305,72,139.6013057231903,72,202
4701,our,60,5,305,72,140.7155282497406,72,200
4702,basic,60,5,306,76,137.65283107757568,76,148
4703,our,60,5,306,76,138.4417746067047,76,146
4704,basic,60,5,307,75,138.27074217796326,75,169
4705,our,60,5,307,75,138.5127658843994,75,172
4706,basic,60,5,308,86,139.53430700302124,86,179
4707,our,60,5,308,86,141.05863046646118,86,178
4708,basic,60,5,309,56,142.51769876480103,56,177
4709,our,60,5,309,56,144.68083214759827,56,173
4710,basic,60,5,310,69,137.46862387657166,69,280
4711,our,60,5,310,69,141.31871557235718,69,280
4712,basic,60,5,311,114,134.63922929763794,114,181
4713,our,60,5,311,114,136.21211218833923,114,181
4714,basic,60,5,312,85,133.07106518745422,85,229
4715,our,60,5,312,85,135.75566029548645,85,229
4716,basic,60,5,313,56,136.4760766029358,56,274
4717,our,60,5,313,56,137.6696457862854,56,274
4718,basic,60,5,314,77,134.10468316078186,77,197
4719,our,60,5,314,77,135.4322967529297,77,197
4720,basic,60,5,315,93,132.70538187026978,93,186
4721,our,60,5,315,93,133.94201278686523,93,186
4722,basic,60,5,316,76,134.70214319229126,76,199
4723,our,60,5,316,76,136.92263746261597,76,199
4724,basic,60,5,317,76,135.46299123764038,76,212
4725,our,60,5,317,76,138.64447903633118,76,212
4726,basic,60,5,318,74,135.996812582016,74,191
4727,our,60,5,318,74,138.2210714817047,74,191
4728,basic,60,5,319,77,136.27185368537903,77,187
4729,our,60,5,319,77,136.83971166610718,77,187
4730,basic,60,5,320,105,244.5914590358734,105,44
4731,our,60,5,320,105,247.12398433685303,105,45
4732,basic,60,5,321,100,246.2749240398407,100,46
4733,our,60,5,321,100,248.75219535827637,100,48
4734,basic,60,5,322,79,248.79977774620056,79,47
4735,our,60,5,322,79,252.28979444503784,79,47
4736,basic,60,5,323,81,249.77407956123352,81,46
4737,our,60,5,323,81,249.28278303146362,81,47
4738,basic,60,5,324,108,244.61775422096252,108,45
4739,our,60,5,324,108,247.2944688796997,108,44
4740,basic,60,5,325,75,250.42368745803833,75,48
4741,our,60,5,325,75,209.9818947315216,75,48
4742,basic,60,5,326,78,140.02788639068604,78,52
4743,our,60,5,326,78,139.62156677246094,78,50
4744,basic,60,5,327,79,138.35837149620056,80,50
4745,our,60,5,327,79,139.48024654388428,79,50
4746,basic,60,5,328,108,241.72590684890747,108,46
4747,our,60,5,328,108,244.37823343276978,108,46
4748,basic,60,5,329,84,244.64071702957153,84,43
4749,our,60,5,329,84,248.5159764289856,84,43
4750,basic,60,5,330,72,249.4284427165985,72,58
4751,our,60,5,330,72,248.4132902622223,72,58
4752,basic,60,5,331,68,249.49408793449402,68,64
4753,our,60,5,331,68,236.343590259552,68,64
4754,basic,60,5,332,61,160.88558220863342,62,67
4755,our,60,5,332,61,143.2291283607483,62,65
4756,basic,60,5,333,83,137.52834391593933,83,62
4757,our,60,5,333,83,138.41183924674988,83,59
4758,basic,60,5,334,80,139.14154243469238,80,61
4759,our,60,5,334,80,139.82373714447021,80,58
4760,basic,60,5,335,81,141.01328659057617,81,72
4761,our,60,5,335,81,141.7834370136261,81,72
4762,basic,60,5,336,85,246.14638924598694,85,59
4763,our,60,5,336,85,249.45095133781433,85,60
4764,basic,60,5,337,63,251.6401686668396,63,55
4765,our,60,5,337,63,252.96612668037415,63,55
4766,basic,60,5,338,77,246.20580673217773,77,64
4767,our,60,5,338,77,247.08937668800354,77,64
4768,basic,60,5,339,92,186.9614293575287,92,62
4769,our,60,5,339,92,139.1228518486023,92,61
4770,basic,60,5,340,78,247.76700568199158,78,70
4771,our,60,5,340,78,249.69499325752258,78,69
4772,basic,60,5,341,77,250.06965327262878,77,72
4773,our,60,5,341,77,251.82209277153015,77,73
4774,basic,60,5,342,89,246.6950078010559,89,61
4775,our,60,5,342,89,247.85328006744385,89,61
4776,basic,60,5,343,72,247.11083316802979,72,77
4777,our,60,5,343,72,246.96680998802185,72,79
4778,basic,60,5,344,76,249.7841386795044,76,75
4779,our,60,5,344,76,249.17704129219055,76,74
4780,basic,60,5,345,79,245.64438652992249,79,66
4781,our,60,5,345,79,247.47136282920837,79,64
4782,basic,60,5,346,73,248.02888298034668,73,68
4783,our,60,5,346,73,248.82046484947205,73,68
4784,basic,60,5,347,78,186.57879543304443,78,73
4785,our,60,5,347,78,138.8435595035553,78,73
4786,basic,60,5,348,76,245.3716208934784,76,72
4787,our,60,5,348,76,249.01248812675476,76,74
4788,basic,60,5,349,71,247.02381348609924,71,68
4789,our,60,5,349,71,247.13558912277222,71,68
4790,basic,60,5,350,61,245.1611042022705,61,80
4791,our,60,5,350,61,248.31617426872253,61,80
4792,basic,60,5,351,75,243.41482734680176,75,81
4793,our,60,5,351,75,244.5643870830536,75,81
4794,basic,60,5,352,81,241.80270147323608,81,81
4795,our,60,5,352,81,243.08997106552124,81,81
4796,basic,60,5,353,85,239.3028929233551,85,88
4797,our,60,5,353,85,241.96368956565857,85,88
4798,basic,60,5,354,57,244.624764919281,57,88
4799,our,60,5,354,57,246.91838145256042,57,88
4800,basic,60,5,355,76,244.7688808441162,76,95
4801,our,60,5,355,76,242.5137050151825,76,95
4802,basic,60,5,356,71,241.51033878326416,71,93
4803,our,60,5,356,71,245.9263072013855,71,93
4804,basic,60,5,357,69,245.11779069900513,69,101
4805,our,60,5,357,69,246.51931881904602,69,101
4806,basic,60,5,358,86,242.21917724609375,86,96
4807,our,60,5,358,86,242.6279697418213,86,96
4808,basic,60,5,359,77,240.79196619987488,77,69
4809,our,60,5,359,77,244.74024367332458,77,69
4810,basic,60,5,360,97,158.94449424743652,99,55
4811,our,60,5,360,97,137.53934359550476,99,55
4812,basic,60,5,361,95,137.15542030334473,98,59
4813,our,60,5,361,95,136.6103708744049,99,58
4814,basic,60,5,362,139,135.36043238639832,141,57
4815,our,60,5,362,139,137.2455141544342,145,57
4816,basic,60,5,363,101,239.36162400245667,102,60
4817,our,60,5,363,101,250.31445264816284,101,60
4818,basic,60,5,364,98,247.06346940994263,100,56
4819,our,60,5,364,98,248.06845474243164,101,56
4820,basic,60,5,365,102,248.42778086662292,105,60
4821,our,60,5,365,102,249.36148262023926,105,60
4822,basic,60,5,366,110,247.9026231765747,117,56
4823,our,60,5,366,110,246.41369366645813,113,57
4824,basic,60,5,367,93,248.43814659118652,95,57
4825,our,60,5,367,93,159.4554603099823,95,57
4826,basic,60,5,368,96,248.04225969314575,101,59
4827,our,60,5,368,96,249.8429787158966,102,59
4828,basic,60,5,369,96,246.84195852279663,98,61
4829,our,60,5,369,96,181.35692024230957,98,61
4830,basic,60,5,370,73,140.37340331077576,73,95
4831,our,60,5,370,73,141.1106345653534,73,92
4832,basic,60,5,371,76,142.29654574394226,79,89
4833,our,60,5,371,76,142.35328841209412,78,88
4834,basic,60,5,372,77,249.22652292251587,78,94
4835,our,60,5,372,77,250.18274903297424,77,94
4836,basic,60,5,373,58,254.79284358024597,58,95
4837,our,60,5,373,58,254.93212938308716,59,96
4838,basic,60,5,374,103,245.61226224899292,103,76
4839,our,60,5,374,103,247.25590109825134,103,75
4840,basic,60,5,375,86,247.98424577713013,86,83
4841,our,60,5,375,86,214.9106433391571,86,80
4842,basic,60,5,376,74,248.67134070396423,75,95
4843,our,60,5,376,74,250.2423059940338,74,94
4844,basic,60,5,377,71,253.7245156764984,72,89
4845,our,60,5,377,71,252.59996843338013,72,90
4846,basic,60,5,378,66,252.06530380249023,66,94
4847,our,60,5,378,66,251.99088430404663,66,95
4848,basic,60,5,379,66,251.61399912834167,67,109
4849,our,60,5,379,66,200.09627747535706,66,106
4850,basic,60,5,380,80,248.17212557792664,80,112
4851,our,60,5,380,80,250.00904154777527,80,118
4852,basic,60,5,381,84,246.6873800754547,84,107
4853,our,60,5,381,84,250.76824641227722,84,112
4854,basic,60,5,382,83,248.72661018371582,83,92
4855,our,60,5,382,83,251.5088336467743,83,91
4856,basic,60,5,383,92,245.60697269439697,92,90
4857,our,60,5,383,92,199.65841054916382,92,91
4858,basic,60,5,384,73,247.9151690006256,73,99
4859,our,60,5,384,73,249.56763315200806,73,100
4860,basic,60,5,385,84,244.90373516082764,84,83
4861,our,60,5,385,84,244.99031949043274,84,79
4862,basic,60,5,386,68,249.45397114753723,68,102
4863,our,60,5,386,68,252.7984664440155,68,104
4864,basic,60,5,387,77,246.12917590141296,77,107
4865,our,60,5,387,77,189.81181812286377,77,108
4866,basic,60,5,388,72,247.44599103927612,72,99
4867,our,60,5,388,72,248.51078915596008,72,99
4868,basic,60,5,389,74,245.26918292045593,74,94
4869,our,60,5,389,74,249.65364050865173,74,95
4870,basic,60,5,390,86,243.647807598114,86,132
4871,our,60,5,390,86,245.5143473148346,86,132
4872,basic,60,5,391,81,236.2114622592926,81,127
4873,our,60,5,391,81,139.9161615371704,81,127
4874,basic,60,5,392,70,248.8545310497284,70,135
4875,our,60,5,392,70,250.85494709014893,70,135
4876,basic,60,5,393,87,246.46229529380798,87,114
4877,our,60,5,393,87,248.18996787071228,87,114
4878,basic,60,5,394,83,247.25762128829956,83,130
4879,our,60,5,394,83,249.8375792503357,83,130
4880,basic,60,5,395,69,228.00951504707336,69,142
4881,our,60,5,395,69,140.24046444892883,69,142
4882,basic,60,5,396,68,137.34412240982056,68,137
4883,our,60,5,396,68,138.29470205307007,68,137
4884,basic,60,5,397,80,135.8855242729187,80,134
4885,our,60,5,397,80,137.61892008781433,80,134
4886,basic,60,5,398,90,136.20318055152893,90,125
4887,our,60,5,398,90,135.85430026054382,90,125
4888,basic,60,5,399,73,135.50866627693176,73,116
4889,our,60,5,399,73,136.8079216480255,73,116
4890,basic,60,5,400,122,138.68624997138977,126,62
4891,our,60,5,400,122,138.69317770004272,129,62
4892,basic,60,5,401,113,137.27315211296082,119,70
4893,our,60,5,401,113,138.05439114570618,118,70
4894,basic,60,5,402,98,140.7342233657837,102,73
4895,our,60,5,402,98,140.0778625011444,101,73
4896,basic,60,5,403,133,136.70732188224792,138,61
4897,our,60,5,403,133,137.83404445648193,139,61
4898,basic,60,5,404,115,139.25211930274963,119,67
4899,our,60,5,404,115,140.57038354873657,120,67
4900,basic,60,5,405,134,137.59584665298462,138,64
4901,our,60,5,405,134,136.49932646751404,136,64
4902,basic,60,5,406,132,136.35533499717712,138,60
4903,our,60,5,406,132,136.26212000846863,142,60
4904,basic,60,5,407,135,137.27878642082214,135,63
4905,our,60,5,407,135,137.96425819396973,144,63
4906,basic,60,5,408,131,140.1397488117218,139,70
4907,our,60,5,408,131,140.5579216480255,138,70
4908,basic,60,6,0,77,246.44979763031006,77,48
4909,our,60,6,0,77,250.9708869457245,77,47
4910,basic,60,6,1,68,252.57025718688965,68,56
4911,our,60,6,1,68,253.264169216156,68,54
4912,basic,60,6,2,68,250.75186467170715,68,61
4913,our,60,6,2,68,254.155357837677,68,61
4914,basic,60,6,3,91,247.37894415855408,91,54
4915,our,60,6,3,91,250.53831386566162,91,53
4916,basic,60,6,4,73,149.7407431602478,73,47
4917,our,60,6,4,73,138.00284910202026,73,47
4918,basic,60,6,5,66,138.89516162872314,66,54
4919,our,60,6,5,66,138.31088185310364,66,54
4920,basic,60,6,6,72,139.50181698799133,75,52
4921,our,60,6,6,72,139.25042629241943,74,52
4922,basic,60,6,7,75,139.47784328460693,76,51
4923,our,60,6,7,75,139.29579496383667,76,51
4924,basic,60,6,8,85,241.5568208694458,85,49
4925,our,60,6,8,85,250.32194638252258,85,51
4926,basic,60,6,9,80,248.60412526130676,80,48
4927,our,60,6,9,80,249.68339371681213,80,48
4928,basic,60,6,10,65,250.02313828468323,65,70
4929,our,60,6,10,65,254.5822377204895,65,70
4930,basic,60,6,11,82,246.51478624343872,82,74
4931,our,60,6,11,82,249.05304503440857,82,73
4932,basic,60,6,12,78,138.82275533676147,78,72
4933,our,60,6,12,78,139.6616725921631,78,73
4934,basic,60,6,13,78,136.58010625839233,78,69
4935,our,60,6,13,78,137.274512052536,78,71
4936,basic,60,6,14,54,140.09295630455017,54,74
4937,our,60,6,14,54,140.43434119224548,54,74
4938,basic,60,6,15,64,139.9591817855835,64,75
4939,our,60,6,15,64,140.7900950908661,64,75
4940,basic,60,6,16,53,249.35398936271667,53,71
4941,our,60,6,16,53,240.75765943527222,53,71
4942,basic,60,6,17,66,138.74442791938782,66,66
4943,our,60,6,17,66,139.48994374275208,66,64
4944,basic,60,6,18,65,138.69511651992798,65,83
4945,our,60,6,18,65,139.94545125961304,65,80
4946,basic,60,6,19,69,141.17518830299377,69,70
4947,our,60,6,19,69,141.74067163467407,69,71
4948,basic,60,6,20,60,245.26438236236572,60,75
4949,our,60,6,20,60,248.81709122657776,60,74
4950,basic,60,6,21,69,246.33202648162842,69,74
4951,our,60,6,21,69,249.446435213089,69,74
4952,basic,60,6,22,105,236.44465970993042,105,65
4953,our,60,6,22,105,242.1954162120819,105,65
4954,basic,60,6,23,81,242.2193145751953,81,75
4955,our,60,6,23,81,245.21740341186523,81,75
4956,basic,60,6,24,83,244.6685438156128,83,86
4957,our,60,6,24,83,249.31929278373718,83,84
4958,basic,60,6,25,57,257.3518183231354,57,85
4959,our,60,6,25,57,258.6144390106201,57,81
4960,basic,60,6,26,59,249.59954977035522,59,77
4961,our,60,6,26,59,252.76765942573547,59,75
4962,basic,60,6,27,55,251.75131344795227,55,66
4963,our,60,6,27,55,254.85004138946533,55,66
4964,basic,60,6,28,67,245.73622679710388,67,89
4965,our,60,6,28,67,251.34468984603882,67,90
4966,basic,60,6,29,69,246.60620021820068,69,64
4967,our,60,6,29,69,251.12043809890747,69,60
4968,basic,60,6,30,84,243.85024857521057,84,108
4969,our,60,6,30,84,247.6935522556305,84,108
4970,basic,60,6,31,60,247.1058030128479,60,114
4971,our,60,6,31,60,252.17413973808289,60,114
4972,basic,60,6,32,58,246.09654307365417,58,114
4973,our,60,6,32,58,254.74055314064026,58,114
4974,basic,60,6,33,65,243.66094374656677,65,83
4975,our,60,6,33,65,246.83724522590637,65,83
4976,basic,60,6,34,75,242.83599734306335,75,99
4977,our,60,6,34,75,247.61201548576355,75,99
4978,basic,60,6,35,71,243.32494115829468,71,94
4979,our,60,6,35,71,248.5017545223236,71,94
4980,basic,60,6,36,67,230.33518934249878,67,110
4981,our,60,6,36,67,144.08158040046692,67,110
4982,basic,60,6,37,65,137.16495633125305,65,105
4983,our,60,6,37,65,138.2072570323944,65,105
4984,basic,60,6,38,75,135.32266998291016,75,106
4985,our,60,6,38,75,137.84455180168152,75,106
4986,basic,60,6,39,77,135.5726342201233,77,80
4987,our,60,6,39,77,137.25313329696655,77,80
4988,basic,60,6,40,76,249.32044911384583,78,66
4989,our,60,6,40,76,253.54911613464355,78,65
4990,basic,60,6,41,106,245.39243960380554,109,61
4991,our,60,6,41,106,247.84139919281006,110,61
4992,basic,60,6,42,80,248.19169974327087,84,68
4993,our,60,6,42,80,249.56484198570251,83,68
4994,basic,60,6,43,72,250.30020189285278,77,62
4995,our,60,6,43,72,248.30902886390686,78,62
4996,basic,60,6,44,108,240.90684628486633,111,57
4997,our,60,6,44,108,241.98751091957092,113,57
4998,basic,60,6,45,74,255.10879778862,76,70
4999,our,60,6,45,74,256.26561188697815,75,70
5000,basic,60,6,46,75,252.29727363586426,80,60
5001,our,60,6,46,75,252.48025798797607,75,60
5002,basic,60,6,47,78,252.24539303779602,80,63
5003,our,60,6,47,78,254.28613948822021,80,62
5004,basic,60,6,48,83,249.053804397583,86,58
5005,our,60,6,48,83,251.5267255306244,85,58
5006,basic,60,6,49,81,250.0471625328064,85,72
5007,our,60,6,49,81,252.11273789405823,83,72
5008,basic,60,6,50,60,252.25790071487427,60,97
5009,our,60,6,50,60,255.18530869483948,60,97
5010,basic,60,6,51,67,249.16136002540588,70,88
5011,our,60,6,51,67,253.62543416023254,68,88
5012,basic,60,6,52,72,250.35807466506958,72,82
5013,our,60,6,52,72,254.2138707637787,72,82
5014,basic,60,6,53,67,254.33879780769348,67,107
5015,our,60,6,53,67,255.38894748687744,67,107
5016,basic,60,6,54,78,253.27291250228882,78,109
5017,our,60,6,54,78,256.43333983421326,78,110
5018,basic,60,6,55,55,258.9759154319763,56,98
5019,our,60,6,55,55,230.6965615749359,57,99
5020,basic,60,6,56,61,249.88538074493408,63,103
5021,our,60,6,56,61,253.8680899143219,61,102
5022,basic,60,6,57,72,252.02006673812866,72,92
5023,our,60,6,57,72,255.48539853096008,72,93
5024,basic,60,6,58,64,250.8194489479065,64,108
5025,our,60,6,58,64,254.68360447883606,64,107
5026,basic,60,6,59,74,245.98341131210327,74,100
5027,our,60,6,59,74,233.27090716362,74,100
5028,basic,60,6,60,77,242.74069571495056,77,129
5029,our,60,6,60,77,246.07068133354187,77,135
5030,basic,60,6,61,85,244.97150540351868,85,101
5031,our,60,6,61,85,246.91159963607788,85,99
5032,basic,60,6,62,62,247.35534524917603,62,133
5033,our,60,6,62,62,249.29390335083008,62,126
5034,basic,60,6,63,63,250.627032995224,63,138
5035,our,60,6,63,63,253.4404902458191,63,135
5036,basic,60,6,64,71,224.9246802330017,71,104
5037,our,60,6,64,71,246.45691204071045,71,101
5038,basic,60,6,65,65,249.81835770606995,65,110
5039,our,60,6,65,65,250.71671724319458,65,109
5040,basic,60,6,66,89,247.04458928108215,89,136
5041,our,60,6,66,89,142.9452724456787,89,136
5042,basic,60,6,67,66,140.71478986740112,66,133
5043,our,60,6,67,66,182.62741208076477,66,136
5044,basic,60,6,68,44,250.09672379493713,44,135
5045,our,60,6,68,44,254.12039303779602,44,137
5046,basic,60,6,69,82,243.74854063987732,82,128
5047,our,60,6,69,82,246.4345965385437,82,123
5048,basic,60,6,70,64,240.97273206710815,64,174
5049,our,60,6,70,64,244.45617818832397,64,174
5050,basic,60,6,71,61,245.5299849510193,61,182
5051,our,60,6,71,61,250.69442462921143,61,182
5052,basic,60,6,72,79,237.33630990982056,79,132
5053,our,60,6,72,79,240.49474024772644,79,132
5054,basic,60,6,73,64,243.32408547401428,64,176
5055,our,60,6,73,64,247.15663504600525,64,176
5056,basic,60,6,74,83,243.98039388656616,83,147
5057,our,60,6,74,83,246.95432448387146,83,147
5058,basic,60,6,75,56,245.89520359039307,56,175
5059,our,60,6,75,56,252.11393976211548,56,175
5060,basic,60,6,76,62,136.0102243423462,62,161
5061,our,60,6,76,62,138.22747373580933,62,161
5062,basic,60,6,77,66,135.05168676376343,66,154
5063,our,60,6,77,66,136.4285786151886,66,154
5064,basic,60,6,78,58,136.26177048683167,58,164
5065,our,60,6,78,58,138.56404042243958,58,164
5066,basic,60,6,79,97,133.2088851928711,97,158
5067,our,60,6,79,97,135.3964295387268,97,158
5068,basic,60,6,80,87,249.5012149810791,92,84
5069,our,60,6,80,87,252.80279684066772,90,84
5070,basic,60,6,81,82,245.06056571006775,85,73
5071,our,60,6,81,82,248.46294355392456,86,73
5072,basic,60,6,82,100,248.2860870361328,104,61
5073,our,60,6,82,100,251.41447114944458,106,61
5074,basic,60,6,83,87,183.0350513458252,93,74
5075,our,60,6,83,87,145.70887994766235,92,74
5076,basic,60,6,84,85,252.42936539649963,90,75
5077,our,60,6,84,85,251.7071352005005,91,75
5078,basic,60,6,85,111,252.35512948036194,116,76
5079,our,60,6,85,111,252.39971280097961,115,75
5080,basic,60,6,86,109,252.3539526462555,115,76
5081,our,60,6,86,109,253.66759395599365,116,76
5082,basic,60,6,87,96,248.5321762561798,100,74
5083,our,60,6,87,96,251.3256242275238,99,74
5084,basic,60,6,88,99,250.5494818687439,102,78
5085,our,60,6,88,99,252.699693441391,103,77
5086,basic,60,6,89,93,252.99906396865845,99,74
5087,our,60,6,89,93,256.4313666820526,98,74
5088,basic,60,6,90,85,249.47179675102234,85,105
5089,our,60,6,90,85,252.40414309501648,85,104
5090,basic,60,6,91,62,257.68339371681213,62,155
5091,our,60,6,91,62,234.541832447052,62,151
5092,basic,60,6,92,72,145.96412444114685,72,123
5093,our,60,6,92,72,139.70205855369568,72,120
5094,basic,60,6,93,80,139.99621438980103,80,98
5095,our,60,6,93,80,216.97225952148438,80,99
5096,basic,60,6,94,79,250.9403760433197,79,122
5097,our,60,6,94,79,255.63682103157043,79,120
5098,basic,60,6,95,67,255.7000424861908,67,134
5099,our,60,6,95,67,255.66741299629211,67,134
5100,basic,60,6,96,69,251.14304876327515,70,135
5101,our,60,6,96,69,255.86629700660706,70,134
5102,basic,60,6,97,65,251.0122368335724,65,114
5103,our,60,6,97,65,254.83502316474915,65,111
5104,basic,60,6,98,73,251.5495102405548,75,127
5105,our,60,6,98,73,254.31504011154175,73,126
5106,basic,60,6,99,73,249.32886743545532,73,137
5107,our,60,6,99,73,246.1912477016449,73,139
5108,basic,60,6,100,71,139.9430718421936,71,155
5109,our,60,6,100,71,144.14017176628113,71,153
5110,basic,60,6,101,61,141.4400041103363,61,161
5111,our,60,6,101,61,215.49229073524475,61,163
5112,basic,60,6,102,76,249.18302989006042,76,156
5113,our,60,6,102,76,254.79843521118164,76,156
